name,rating,namespace,wiki,url,edit_count,characters_added,references_added,new,deleted,pageviews,pageviews_link,course_slug,,,,,,,,title,,,,,
Marlise Keith   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marlise_Keith,1,233,233,FALSE,FALSE,59,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Marlise_Keith,Pacific_Northwest_College_of_Art/PNCA_ArtAndFeminism2018,,,,,,,,Florence,Carlyle,,,,
Marlee Matlin   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marlee_Matlin,1,487,487,FALSE,FALSE,840905,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-22&end=2099-01-01&project=en.wikipedia.org&pages=Marlee_Matlin,CUNY_Borough_of_Manhattan_Community_College/BMCC_Women's_Herstory_Month,,,,,,,,Florence,E.,Ware,,,
Mark Handforth   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Mark_Handforth,1,353,353,FALSE,FALSE,1007,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Mark_Handforth,Aspen_Art_Museum/Wikipedia_Editathon_Aspen_Art_Museum_2018,,,,,,,,Florence,M.,Rice,,,
Mark David Lloyd  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Mark_David_Lloyd,1,426,426,FALSE,TRUE,41,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-08&end=2099-01-01&project=en.wikipedia.org&pages=Mark_David_Lloyd,Knockdown_Center/NYC_Knockdown_Center_ArtAndFeminism_2018,,,,,,,,Florence,Price,,,,
Marjorie Tallchief   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marjorie_Tallchief,1,294,294,FALSE,FALSE,852,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Marjorie_Tallchief,Dallas_Public_Library/Art_and_Feminism_2018_Wikipedia_Edit-a-thon,,,,,,,,Frances,Adler,Elkins,,,
Marjorie Sewell Cautley  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marjorie_Sewell_Cautley,1,1390,1390,FALSE,FALSE,122,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Marjorie_Sewell_Cautley,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Frances,Bodomo,,,,
Marjorie Joyner   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marjorie_Joyner,1,387,387,FALSE,FALSE,504,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-30&end=2099-01-01&project=en.wikipedia.org&pages=Marjorie_Joyner,"University_of_Nigeria,_Nsukka/Nnamdi_Azikiwe_Library__(2018)",,,,,,,,Frances,Collins,,,,
Marjorie Ann Nuhn  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marjorie_Ann_Nuhn,2,5406,5406,TRUE,FALSE,208,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-21&end=2099-01-01&project=en.wikipedia.org&pages=Marjorie_Ann_Nuhn,University_of_Northern_Iowa/Rod_Library_ArtAndFeminism_2018,,,,,,,,Frances,Euphemia,Thompson,,,
Marius Barbeau   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marius_Barbeau,1,24,24,FALSE,FALSE,463,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Marius_Barbeau,Binghamton_University/Binghamton_University_ArtAndFeminism_2018,,,,,,,,Frances,Hodgkins,,,,
Marisa Williamson   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marisa_Williamson,17,8506,6508,FALSE,FALSE,601,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Marisa_Williamson,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,Frances,Morris,(gallerist),,,
Marisa Matarazzo   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marisa_Matarazzo,2,121,121,FALSE,FALSE,816,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Marisa_Matarazzo,OtisCollege/LA_OtisCollege_ArtAndFeminism_2018,,,,,,,,Frances,Payne,Adler,,,
Marion Walter   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Walter,1,379,379,FALSE,FALSE,89,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-13&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Walter,University_of_Oregon/UOregon_ArtAndFeminism_2018,,,,,,,,Frances,Phoenix,,,,
Marion Nicoll   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Nicoll,1,484,484,FALSE,FALSE,68,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Nicoll,Untitled_Art_Society/Art_and_Feminism_Edit-a-thon_Calgary,,,,,,,,Francesca,Woodman,,,,
Marion Long   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Long,1,379,379,FALSE,FALSE,20,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Long,National_Museum_of_Women_in_the_Arts/DC_NMWA_ArtAndFeminism_2018,,,,,,,,Francesco,Mario,Pagano,,,
Marion Greenwood   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Greenwood,1,11,11,FALSE,FALSE,166,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Greenwood,Howland_Public_Library/Beacon_ArtandFeminism_2018,,,,,,,,Francine,Tint,,,,
Marion Boyd Allen  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Boyd_Allen,2,1873,1873,FALSE,FALSE,923,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Boyd_Allen,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Francisca,Nneka,Okeke,,,
Marion Bond   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marion_Bond,1,335,335,FALSE,FALSE,62,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Marion_Bond,Binghamton_University/Binghamton_University_ArtAndFeminism_2018,,,,,,,,Fran�oise,Basseporte,,,,
Marina Vishmidt   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marina_Vishmidt,8,5811,5811,TRUE,FALSE,153,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Marina_Vishmidt,"Index,_Stockholm/School_in_Common_Wikipedia_edit-a-thon",,,,,,,,Francoise,Jean,,,,
Marina Abramovic   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marina_Abramović,2,1137,1137,FALSE,FALSE,573670,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-05-02&end=2099-01-01&project=en.wikipedia.org&pages=Marina_Abramović,"Jacob_Lawrence_Gallery/Art_Now_Sections_Wikipedia_Edit-a-Thon_(May_2,_2018)",,,,,,,,Fred,T.,Sai,,,
Marilyn Stokstad   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilyn_Stokstad,1,43,43,FALSE,FALSE,223,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Marilyn_Stokstad,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Frederica,Wilson,,,,
Marilyn Stablein   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilyn_Stablein,2,375,339,FALSE,FALSE,50,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Marilyn_Stablein,MassArt/MassArt_ArtAndFeminism_2018,,,,,,,,Frida,Baranek,,,,
Marilyn Nance   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilyn_Nance,6,517,422,FALSE,FALSE,82,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Marilyn_Nance,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Frida,Kahlo,,,,
Marilyn Frye   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilyn_Frye,2,1383,1383,FALSE,FALSE,965,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Marilyn_Frye,WUSTL/STL_ArtandFeminism,,,,,,,,Friedrich,Winkler,,,,
Marilyn Chin   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilyn_Chin,1,253,253,FALSE,FALSE,328,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Marilyn_Chin,"Phillips_Exeter_Academy/Phillips_Exeter_ArtAndFeminism_2018_(Sunday_March_25,_2018)",,,,,,,,Fritzie,Abadi,,,,
Marilena Preda Sanc  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marilena_Preda_Sanc,1,34,34,TRUE,FALSE,6,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-01-18&end=2099-01-01&project=en.wikipedia.org&pages=Marilena_Preda_Sanc,Montana_State_University/Bozeman_ArtAndFeminism_2018,,,,,,,,Fu,Daokun,,,,
Mariette Lydis   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Mariette_Lydis,3,915,915,FALSE,FALSE,482,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-22&end=2099-01-01&project=en.wikipedia.org&pages=Mariette_Lydis,"Oxford_College_of_Emory_University/Wikipedia_Edit-a-thon_(March_22,_2018)",,,,,,,,Funmilayo,Ransome-Kuti,,,,
Marielle Franco   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marielle_Franco,2,9,-46,FALSE,FALSE,178644,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-18&end=2099-01-01&project=en.wikipedia.org&pages=Marielle_Franco,Interference_Archive/Interference_Archive_Edit-a-thon_2018,,,,,,,,Gabby,Douglas,,,,
Marie-Anne Paulze Lavoisier  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie-Anne_Paulze_Lavoisier,2,1100,1096,FALSE,FALSE,1686,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Marie-Anne_Paulze_Lavoisier,"Ringling_College_of_Art_and_Design/Sarasota_ArtANDFeminism_2018_(March_1,_2018)",,,,,,,,Gabriel,Millet,,,,
Marie Yates   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie_Yates,6,4638,4638,TRUE,FALSE,97,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-18&end=2099-01-01&project=en.wikipedia.org&pages=Marie_Yates,"The_Photographers'_Gallery,_London/The_Photographers'_Gallery_Wikipedia_Edit-a-thon_2018_(Sunday_18_March)",,,,,,,,Gabrielle,Civil,,,,
Marie Lorenz   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie_Lorenz,2,1166,1166,TRUE,FALSE,41,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Marie_Lorenz,Mills_College_Art_Museum/Art_and_Feminism_Wikipedia_edit-a-thon,,,,,,,,Gabrielle,Garo,,,,
Marie d'Agoult   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie_d'Agoult,2,121,121,FALSE,FALSE,1928,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Marie_d'Agoult,"Museum_of_Fine_Arts,_Houston/Houston_MFAH_ArtAndFeminism_2018_(March_24th,_2018_from_10am_to_3pm)",,,,,,,,Gae,Aulenti,,,,
Marie Curie   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie_Curie,1,257,257,FALSE,FALSE,3259612,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-30&end=2099-01-01&project=en.wikipedia.org&pages=Marie_Curie,"University_of_Nigeria,_Nsukka/Nnamdi_Azikiwe_Library__(2018)",,,,,,,,Gail,Brion,,,,
Marie Cochran   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marie_Cochran,10,1715,1663,FALSE,FALSE,23,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Marie_Cochran,University_of_Kansas_Libraries/University_of_Kansas_Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Gail,Scott,(writer),,,
Marianne Peretti   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marianne_Peretti,1,999,999,FALSE,FALSE,78,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Marianne_Peretti,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Galerie,Kornfeld,,,,
Marianne Hauser   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marianne_Hauser,11,3769,2794,FALSE,FALSE,239,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Marianne_Hauser,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Garry,Hynes,,,,
Marianne Appel   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marianne_Appel,1,4,4,FALSE,FALSE,79,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-01-18&end=2099-01-01&project=en.wikipedia.org&pages=Marianne_Appel,Montana_State_University/Bozeman_ArtAndFeminism_2018,,,,,,,,Gary,Gilbert,,,,
Marianna Schmidt   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marianna_Schmidt,1,262,262,FALSE,FALSE,20,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Marianna_Schmidt,Burnaby_Art_Gallery/Burnaby_Art_Gallery_ArtAndFeminism_2018,,,,,,,,Gary,Schwartz,(art,historian),,
Marian Goodman   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marian_Goodman,7,3485,3046,FALSE,FALSE,450,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Marian_Goodman,National_Museum_of_Women_in_the_Arts/DC_NMWA_ArtAndFeminism_2018,,,,,,,,Gathie,Falk,,,,
Marian Dale Scott  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marian_Dale_Scott,1,226,226,FALSE,FALSE,148,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Marian_Dale_Scott,National_Museum_of_Women_in_the_Arts/DC_NMWA_ArtAndFeminism_2018,,,,,,,,Gauri,Gill,,,,
Marian Bantjes   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marian_Bantjes,1,832,832,FALSE,FALSE,961,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Marian_Bantjes,Purchase/Purchase_ArtandFeminism_2018,,,,,,,,Gay,Outlaw,,,,
Marian Anderson   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marian_Anderson,2,320,320,FALSE,FALSE,201975,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Marian_Anderson,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Gayatri,Chakravorty,Spivak,,,
Mariam Aslamazian   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Mariam_Aslamazian,1,318,318,FALSE,FALSE,159,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Mariam_Aslamazian,California_College_of_the_Arts/CCA_ArtAndFeminism_2018,,,,,,,,Gemma,Nelson,,,,
Maria Qamar   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Qamar,6,2437,2390,TRUE,FALSE,812,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Qamar,Belkin_Western_Front/Vancouver_ArtAndFeminism_2018_(March_2018),,,,,,,,Gender,variance,,,,
Maria Martinez   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Martinez,2,1112,1112,FALSE,FALSE,3848,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Martinez,Bard_Graduate_Center/Bard_Graduate_Center_ArtandFeminism_2018,,,,,,,,Genevieve,Nnaji,,,,
Maria Magdalena Campos Pons ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Magdalena_Campos_Pons,2,55,27,FALSE,FALSE,4588,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=María_Magdalena_Campos_Pons,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Genieve,Figgis,,,,
Maria Kipp   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Kipp,2,471,294,FALSE,FALSE,34,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Kipp,Bard_Graduate_Center/Bard_Graduate_Center_ArtandFeminism_2018,,,,,,,,George,Grie,,,,
Maria Hupfield   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Hupfield,2,475,475,FALSE,FALSE,72,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Hupfield,Untitled_Art_Society/Art_and_Feminism_Edit-a-thon_Calgary,,,,,,,,George,Lucas,,,,
Maria Gonzalez   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Gonzalez,1,49,49,FALSE,FALSE,952,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-29&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Gonzalez,ASU/ASU_School_of_Art_AF_2018_(2018),,,,,,,,George,Sand,,,,
Maria Epes   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Epes,2,105,105,FALSE,FALSE,18,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-05-02&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Epes,"Jacob_Lawrence_Gallery/Art_Now_Sections_Wikipedia_Edit-a-Thon_(May_2,_2018)",,,,,,,,Georges,Perrot,,,,
Maria de Dominici  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_de_Dominici,3,1380,1380,FALSE,FALSE,686,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Maria_de_Dominici,Blitz/Art_and_Feminism_Valletta,,,,,,,,Georgette,Seabrooke,,,,
Maria Campbell   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Maria_Campbell,3,3063,3063,FALSE,FALSE,12539,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-01&end=2099-01-01&project=en.wikipedia.org&pages=Maria_Campbell,Mount_Allison_University/Resurfacing_2018,,,,,,,,Georgia,Davis,Powers,,,
Marguerite Young   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marguerite_Young,1,24,24,FALSE,FALSE,613,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Marguerite_Young,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Georgianna,Stout,,,,
Marguerite Sauvage   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marguerite_Sauvage,1,86,86,FALSE,FALSE,75,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Marguerite_Sauvage,WUSTL/STL_ArtandFeminism,,,,,,,,Georgina,Bowers,,,,
Marguerite Kirmse   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Marguerite_Kirmse,1,161,161,FALSE,FALSE,149,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Marguerite_Kirmse,"CAI/Edit-A-Thon_2018_(Sunday,_March_4)",,,,,,,,Georgina,de,Albuquerque,,,
Margot Lovejoy   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margot_Lovejoy,3,333,117,FALSE,FALSE,82,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-07&end=2099-01-01&project=en.wikipedia.org&pages=Margot_Lovejoy,UNC-CH/UNC_Sloane_ArtAndFeminism_2018,,,,,,,,Georgina,Escobar,,,,
Margo Chase   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margo_Chase,1,209,209,FALSE,FALSE,202,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-21&end=2099-01-01&project=en.wikipedia.org&pages=Margo_Chase,University_of_Northern_Iowa/Rod_Library_ArtAndFeminism_2018,,,,,,,,Georgina,Onuoha,,,,
Margery Wilson   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margery_Wilson,1,439,439,FALSE,FALSE,165,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-06-02&end=2099-01-01&project=en.wikipedia.org&pages=Margery_Wilson,TechKnow_Lab_at_the_Buffalo_Downtown_Central_Library/Women_Direct_-_An_Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Ger,C.,Bout,,,
Margery Clinton   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margery_Clinton,1,683,683,FALSE,FALSE,27,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Margery_Clinton,Corning_Museum_of_Glass/Corning_ArtAndFeminism_2018,,,,,,,,Gerald,Yao,,,,
Margaret Stokes   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaret_Stokes,4,1376,1376,FALSE,FALSE,988,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-28&end=2099-01-01&project=en.wikipedia.org&pages=Margaret_Stokes,Trinity_College_Dublin/Visualising_Women_(2018),,,,,,,,Gerard,Fortune,,,,
Margaret Robertson Hills  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaret_Robertson_Hills,1,28,28,TRUE,FALSE,6,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-22&end=2099-01-01&project=en.wikipedia.org&pages=Margaret_Robertson_Hills,WAAS_and_Atelier_Stroud/Stroud_Wikipedia_Edit-a-thon,,,,,,,,Gerard,Valcin,,,,
Margaret Robertson   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaret_Robertson,1,28,28,TRUE,FALSE,102,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-22&end=2099-01-01&project=en.wikipedia.org&pages=Margaret_Robertson,WAAS_and_Atelier_Stroud/Stroud_Wikipedia_Edit-a-thon,,,,,,,,Geri,Ashur,,,,
Margaret Preston   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaret_Preston,3,469,469,FALSE,FALSE,1847,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Margaret_Preston,LWAG/Perth_LWAG_Art_and_Feminism_2018_(Saturday_17_March_2018),,,,,,,,Germaine,Koh,,,,
Margaret Peterson Haddix  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Margaret_Peterson_Haddix,1,799,799,FALSE,FALSE,4321,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-05&end=2099-01-01&project=en.wikipedia.org&pages=Margaret_Peterson_Haddix,Oberlin_College/Oberlin_College_ArtandFeminism_2018,,,,,,,,Geronima,Cruz,Montoya,,,
